competicao;ano;posicao;n_clubes;nome;pts;j;v;e;d;gp;gc;sg;fonte_url
serie_a;2023;7;20;Fluminense;56;38;16;;14;51;47;+4;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2023
serie_a;2023;8;20;Athletico Paranaense;56;38;14;;10;51;43;+8;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2023
serie_a;2023;9;20;Internacional;55;38;15;;13;46;45;+1;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2023
serie_a;2023;10;20;Fortaleza;54;38;15;;14;45;44;+1;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2023
serie_a;2023;11;20;São Paulo;53;38;14;;13;40;38;+2;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2023
serie_a;2023;12;20;Cuiabá;51;38;14;;15;40;39;+1;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2023
serie_a;2023;13;20;Corinthians;50;38;12;;12;47;48;-1;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2023
serie_a;2023;14;20;Cruzeiro;47;38;11;;13;35;32;+3;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2023
serie_a;2023;15;20;Vasco da Gama;45;38;12;;17;41;51;-10;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2023
serie_a;2023;16;20;Bahia;44;38;12;;18;50;53;-3;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2023
serie_a;2023;17;20;Santos;43;38;11;;17;39;64;-25;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2023
serie_a;2023;18;20;Goiás;38;38;9;;18;36;53;-17;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2023
serie_a;2023;19;20;Coritiba;30;38;8;;24;41;73;-32;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2023
serie_a;2023;20;20;América Mineiro;24;38;5;;24;42;81;-39;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2023
serie_a;2024;1;20;Botafogo;79;38;23;;5;59;29;+30;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2024
serie_a;2024;2;20;Palmeiras;73;38;22;;9;60;33;+27;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2024
serie_a;2024;3;20;Flamengo;70;38;20;;8;61;42;+19;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2024
serie_a;2024;4;20;Fortaleza;68;38;19;;8;53;39;+14;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2024
serie_a;2024;5;20;Internacional;65;38;18;;9;53;36;+17;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2024
serie_a;2024;6;20;São Paulo;59;38;17;;13;53;43;+10;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2024
serie_a;2024;7;20;Corinthians;56;38;15;;12;54;45;+9;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2024
serie_a;2024;8;20;Bahia;53;38;15;;15;49;49;0;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2024
serie_a;2024;9;20;Cruzeiro;52;38;14;;14;43;41;+2;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2024
serie_a;2024;10;20;Vasco da Gama;50;38;14;;16;43;56;-13;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2024
serie_a;2024;11;20;Vitória;47;38;13;;17;45;52;-7;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2024
serie_a;2024;12;20;Atlético Mineiro;47;38;11;;13;47;54;-7;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2024
serie_a;2024;13;20;Fluminense;46;38;12;;16;33;39;-6;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2024
serie_a;2024;14;20;Grêmio;45;38;12;;17;44;50;-6;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2024
serie_a;2024;15;20;Juventude;45;38;11;;15;47;59;-12;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2024
serie_a;2024;16;20;Red Bull Bragantino;44;38;10;;14;44;48;-4;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2024
serie_a;2024;17;20;Athletico Paranaense;42;38;11;;18;40;46;-6;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2024
serie_a;2024;18;20;Criciúma;38;38;9;;18;42;61;-19;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2024
serie_a;2024;19;20;Atlético Goianiense;30;38;7;;22;29;58;-29;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2024
serie_a;2024;20;20;Cuiabá;30;38;6;;20;29;49;-20;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2024
serie_a;2025;1;20;Flamengo;79;38;23;;5;78;27;+51;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2025
serie_a;2025;2;20;Palmeiras;76;38;23;;8;66;33;+33;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2025
serie_a;2025;3;20;Cruzeiro;70;38;19;;6;55;31;+24;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2025
serie_a;2025;4;20;Mirassol;67;38;18;;7;63;39;+24;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2025
serie_a;2025;5;20;Fluminense;64;38;19;;12;50;39;+11;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2025
serie_a;2025;6;20;Botafogo;63;38;17;;9;58;38;+20;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2025
serie_a;2025;7;20;Bahia;60;38;17;;12;50;46;+4;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2025
serie_a;2025;8;20;São Paulo;51;38;14;;15;43;47;-4;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2025
serie_a;2025;9;20;Grêmio;49;38;13;;15;47;50;-3;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2025
serie_a;2025;10;20;Red Bull Bragantino;48;38;14;;18;45;57;-12;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2025
serie_a;2025;11;20;Atlético Mineiro;48;38;12;;14;43;44;-1;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2025
serie_a;2025;12;20;Santos;47;38;12;;15;45;50;-5;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2025
serie_a;2025;13;20;Corinthians;47;38;12;;15;42;47;-5;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2025
serie_a;2025;14;20;Vasco da Gama;45;38;13;;19;55;60;-5;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2025
serie_a;2025;15;20;Vitória;45;38;11;;15;35;52;-17;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2025
serie_a;2025;16;20;Internacional;44;38;11;;16;44;57;-13;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2025
serie_a;2025;17;20;Ceará;43;38;11;;17;34;40;-6;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2025
serie_a;2025;18;20;Fortaleza;43;38;11;;17;43;58;-15;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2025
serie_a;2025;19;20;Juventude;35;38;9;;21;35;69;-34;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2025
serie_a;2025;20;20;Sport;17;38;2;;25;28;75;-47;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2025
